2.1910000e+03,7.3346186e-03
2.2010000e+03,7.2918872e-03
2.2110000e+03,7.2497396e-03
2.2210000e+03,7.2081690e-03
2.2310000e+03,7.1671661e-03
2.2410000e+03,7.1267195e-03
2.2510000e+03,7.0868160e-03
2.2610000e+03,7.0474402e-03
2.2710000e+03,7.0085752e-03
2.2810000e+03,6.9702025e-03
2.2910000e+03,6.9323026e-03
2.3010000e+03,6.8948544e-03
2.3110000e+03,6.8578365e-03
2.3210000e+03,6.8212263e-03
2.3310000e+03,6.7850011e-03
2.3410000e+03,6.7491378e-03
2.3510000e+03,6.7136133e-03
2.3610000e+03,6.6784047e-03
2.3710000e+03,6.6434893e-03
2.3810000e+03,6.6088451e-03
2.3910000e+03,6.5744509e-03
2.4010000e+03,6.5402862e-03
2.4110000e+03,6.5063317e-03
2.4210000e+03,6.4725693e-03
2.4310000e+03,6.4389823e-03
2.4410000e+03,6.4055553e-03
2.4510000e+03,6.3722744e-03
2.4610000e+03,6.3391277e-03
2.4710000e+03,6.3061044e-03
2.4810000e+03,6.2731958e-03
2.4910000e+03,6.2403951e-03
2.5010000e+03,6.2076967e-03
2.5110000e+03,6.1750972e-03
2.5210000e+03,6.1425945e-03
2.5310000e+03,6.1101885e-03
2.5410000e+03,6.0778802e-03
2.5510000e+03,6.0456726e-03
2.5610000e+03,6.0135696e-03
2.5710000e+03,5.9815768e-03
2.5810000e+03,5.9497006e-03
2.5910000e+03,5.9179485e-03
2.6010000e+03,5.8863287e-03
2.6110000e+03,5.8548506e-03
2.6210000e+03,5.8235240e-03
2.6310000e+03,5.7923588e-03
2.6410000e+03,5.7613654e-03
2.6510000e+03,5.7305548e-03
2.6610000e+03,5.6999370e-03
2.6710000e+03,5.6695233e-03
2.6810000e+03,5.6393235e-03
2.6910000e+03,5.6093471e-03
2.7010000e+03,5.5796048e-03
2.7110000e+03,5.5501041e-03
2.7210000e+03,5.5208533e-03
2.7310000e+03,5.4918604e-03
2.7410000e+03,5.4631319e-03
2.7510000e+03,5.4346737e-03
2.7610000e+03,5.4064885e-03
2.7710000e+03,5.3785833e-03
2.7810000e+03,5.3509582e-03
2.7910000e+03,5.3236158e-03
2.8010000e+03,5.2965571e-03
2.8110000e+03,5.2697815e-03
2.8210000e+03,5.2432878e-03
2.8310000e+03,5.2170734e-03
2.8410000e+03,5.1911348e-03
2.8510000e+03,5.1654688e-03
2.8610000e+03,5.1400709e-03
2.8710000e+03,5.1149323e-03
2.8810000e+03,5.0900492e-03
2.8910000e+03,5.0654130e-03
2.9010000e+03,5.0410176e-03
2.9110000e+03,5.0168503e-03
2.9210000e+03,4.9929090e-03
2.9310000e+03,4.9691779e-03
2.9410000e+03,4.9456551e-03
2.9510000e+03,4.9223262e-03
2.9610000e+03,4.8991786e-03
2.9710000e+03,4.8762074e-03
2.9810000e+03,4.8534070e-03
2.9910000e+03,4.8307632e-03
3.0010000e+03,4.8082623e-03
3.0110000e+03,4.7859010e-03
3.0210000e+03,4.7636710e-03
3.0310000e+03,4.7415613e-03
3.0410000e+03,4.7195725e-03
3.0510000e+03,4.6976882e-03
3.0610000e+03,4.6759093e-03
3.0710000e+03,4.6542268e-03
3.0810000e+03,4.6326254e-03
3.0910000e+03,4.6111200e-03
3.1010000e+03,4.5897022e-03
3.1110000e+03,4.5683602e-03
3.1210000e+03,4.5470915e-03
3.1310000e+03,4.5259114e-03
3.1410000e+03,4.5048138e-03
3.1510000e+03,4.4837683e-03
3.1610000e+03,4.4628092e-03
3.1710000e+03,4.4419312e-03
3.1810000e+03,4.4211597e-03
3.1910000e+03,4.4004311e-03
3.2010000e+03,4.3797925e-03
3.2110000e+03,4.3592583e-03
3.2210000e+03,4.3388171e-03
3.2310000e+03,4.3184714e-03
3.2410000e+03,4.2982068e-03
3.2510000e+03,4.2780523e-03
3.2610000e+03,4.2580608e-03
3.2710000e+03,4.2380999e-03
3.2810000e+03,4.2183072e-03
3.2910000e+03,4.1986419e-03
3.3010000e+03,4.1790260e-03
3.3110000e+03,4.1596108e-03
3.3210000e+03,4.1403864e-03
3.3310000e+03,4.1211779e-03
3.3410000e+03,4.1021711e-03
3.3510000e+03,4.0832533e-03
3.3610000e+03,4.0645638e-03
3.3710000e+03,4.0461529e-03
3.3810000e+03,4.0276351e-03
3.3910000e+03,4.0093460e-03
3.4010000e+03,3.9912376e-03
3.4110000e+03,3.9732414e-03
3.4210000e+03,3.9554428e-03
3.4310000e+03,3.9377830e-03
3.4410000e+03,3.9203232e-03
3.4510000e+03,3.9029866e-03
3.4610000e+03,3.8856995e-03
3.4710000e+03,3.8689085e-03
3.4810000e+03,3.8521115e-03
3.4910000e+03,3.8352539e-03
3.5010000e+03,3.8187551e-03
3.5110000e+03,3.8018332e-03
3.5210000e+03,3.7860726e-03
3.5310000e+03,3.7698930e-03
3.5410000e+03,3.7531469e-03
3.5510000e+03,3.7375033e-03
3.5610000e+03,3.7220228e-03
3.5710000e+03,3.7065243e-03
3.5810000e+03,3.6908346e-03
3.5910000e+03,3.6756910e-03
3.6010000e+03,3.6592779e-03
3.6110000e+03,3.6439829e-03
3.6210000e+03,3.6294390e-03
3.6310000e+03,3.6149566e-03
3.6410000e+03,3.6007014e-03
3.6510000e+03,3.5854260e-03
3.6610000e+03,3.5711110e-03
3.6710000e+03,3.5579750e-03
3.6810000e+03,3.5422379e-03
3.6910000e+03,3.5279768e-03
3.7010000e+03,3.5143043e-03
3.7110000e+03,3.5002739e-03
3.7210000e+03,3.4876528e-03
3.7310000e+03,3.4718419e-03
3.7410000e+03,3.4609368e-03
3.7510000e+03,3.4456089e-03
3.7610000e+03,3.4325806e-03
3.7710000e+03,3.4203432e-03
3.7810000e+03,3.4072763e-03
3.7910000e+03,3.3939243e-03
3.8010000e+03,3.3856338e-03
3.8110000e+03,3.3729473e-03
3.8210000e+03,3.3599311e-03
3.8310000e+03,3.3504619e-03
3.8410000e+03,3.3373940e-03
3.8510000e+03,3.3311570e-03
3.8610000e+03,3.3187007e-03
3.8710000e+03,3.3205361e-03
3.8810000e+03,3.3100032e-03
3.8910000e+03,3.2937586e-03
3.9010000e+03,3.2809217e-03
3.9110000e+03,3.2771754e-03
3.9210000e+03,3.2736252e-03
3.9310000e+03,3.2748264e-03
3.9410000e+03,3.2724020e-03
3.9510000e+03,3.2679962e-03
3.9610000e+03,3.2534206e-03
3.9710000e+03,3.2550566e-03
3.9810000e+03,3.2660268e-03
3.9910000e+03,3.3051289e-03
4.0010000e+03,3.2549437e-03
4.0110000e+03,3.2683122e-03
4.0210000e+03,3.2976337e-03
4.0310000e+03,3.3118813e-03
4.0410000e+03,3.3063581e-03
4.0510000e+03,3.3349300e-03
4.0610000e+03,3.3783773e-03
4.0710000e+03,3.3734837e-03
4.0810000e+03,3.4134728e-03
4.0910000e+03,3.4856559e-03
4.1010000e+03,3.3832763e-03
4.1110000e+03,3.4257566e-03
4.1210000e+03,3.5104852e-03
4.1310000e+03,3.5457792e-03
4.1410000e+03,3.5881391e-03
4.1510000e+03,3.7514534e-03
4.1610000e+03,3.7786150e-03
4.1710000e+03,3.8276570e-03
4.1810000e+03,4.1530609e-03
4.1910000e+03,4.0524726e-03
4.2010000e+03,4.2964028e-03
4.2110000e+03,4.3443413e-03
4.2210000e+03,5.1036579e-03
4.2310000e+03,5.0450977e-03
4.2410000e+03,5.6574972e-03
4.2510000e+03,6.8080862e-03
4.2610000e+03,6.9848377e-03
4.2710000e+03,7.3846866e-03
4.2810000e+03,7.0434150e-03
4.2910000e+03,1.1679008e-02
4.3010000e+03,1.2573826e-02
4.3110000e+03,1.6514791e-02
4.3210000e+03,2.2664550e-02
4.3310000e+03,2.3134484e-02
4.3410000e+03,1.2638976e-02
4.3510000e+03,1.1696752e-02
4.3610000e+03,6.9601687e-03
4.3710000e+03,6.6426958e-03
4.3810000e+03,5.3954687e-03
4.3910000e+03,3.1334448e-03
4.4010000e+03,2.8406544e-03
4.4110000e+03,3.1532599e-03
4.4210000e+03,2.6182854e-03
4.4310000e+03,2.4608519e-03
4.4410000e+03,2.0617300e-03
4.4510000e+03,1.5898684e-03
4.4610000e+03,1.6895805e-03
4.4710000e+03,1.3795759e-03
4.4810000e+03,1.0327658e-03
4.4910000e+03,1.0233283e-03
4.5010000e+03,1.1204366e-03
4.5110000e+03,7.5722226e-04
4.5210000e+03,1.4655912e-03
4.5310000e+03,8.9121512e-04
4.5410000e+03,6.0878420e-04
4.5510000e+03,5.6748212e-04
4.5610000e+03,6.9276377e-04
4.5710000e+03,4.6944922e-04
4.5810000e+03,3.9488030e-04
4.5910000e+03,5.0609907e-04
4.6010000e+03,4.1326820e-04
4.6110000e+03,2.4027581e-04
4.6210000e+03,2.5032737e-04
4.6310000e+03,3.1225901e-04
4.6410000e+03,2.5680199e-04
4.6510000e+03,4.0042374e-04
4.6610000e+03,3.4562331e-04
4.6710000e+03,2.3842413e-04
4.6810000e+03,3.2492408e-04
4.6910000e+03,7.8616934e-04
4.7010000e+03,4.8369734e-04
4.7110000e+03,1.5933862e-04
4.7210000e+03,1.5370688e-04
4.7310000e+03,1.4228338e-04
4.7410000e+03,1.4203500e-04
4.7510000e+03,1.2455254e-04
4.7610000e+03,1.0114002e-04
4.7710000e+03,1.3602199e-04
4.7810000e+03,1.2891417e-04
4.7910000e+03,8.9407153e-04
4.8010000e+03,8.3160511e-05
4.8110000e+03,7.0071625e-05
4.8210000e+03,9.4265908e-05
4.8310000e+03,1.1957574e-04
4.8410000e+03,5.2045271e-05
4.8510000e+03,6.4186423e-05
4.8610000e+03,4.5584681e-05
4.8710000e+03,3.0676457e-05
4.8810000e+03,2.2162807e-05
4.8910000e+03,6.5229613e-05
4.9010000e+03,1.7948182e-05
4.9110000e+03,1.8524002e-05
4.9210000e+03,1.0865200e-04
4.9310000e+03,1.2776744e-05
4.9410000e+03,2.0584696e-05
4.9510000e+03,1.5909637e-05
4.9610000e+03,1.0302652e-05
4.9710000e+03,1.5338320e-05
4.9810000e+03,6.3845205e-06
4.9910000e+03,1.1042417e-05
